,meanx,meany,stx,sty,s,i,r
266,1.28,1.21,0.01,0.021544346900318846,0.9062361139256161,0.30105457915626854,0.906
267,1.28,1.21,0.01,0.02420128264794381,0.9061532993327017,0.301196103003461,0.905
268,1.28,1.21,0.01,0.027185882427329403,0.9060599817815163,0.3013531019530253,0.9040000000000001
269,1.28,1.21,0.01,0.030538555088334154,0.9059547863677537,0.30152697191609884,0.9040000000000001
270,1.28,1.21,0.01,0.03430469286314919,0.9058361461709517,0.3017191485558101,0.9040000000000001
271,1.28,1.21,0.01,0.03853528593710527,0.9057022719925543,0.30193107800044705,0.9040000000000001
272,1.28,1.21,0.01,0.04328761281083057,0.9055511163268418,0.30216417502419435,0.9040000000000001
273,1.28,1.21,0.01,0.04862601580065353,0.905380330179406,0.302419764722351,0.9020000000000001
274,1.28,1.21,0.01,0.05462277217684343,0.9051872109355557,0.30269900247516385,0.9020000000000001
275,1.28,1.21,0.01,0.061359072734131694,0.9049686389250589,0.3030027653212847,0.9020000000000001
276,1.28,1.21,0.01,0.06892612104349695,0.904720999575859,0.3033315055398844,0.9
277,1.28,1.21,0.01,0.0774263682681127,0.9044400870254357,0.3036850539251464,0.9
