,meanx,meany,stx,sty,s,i,r
389,0.8,0.30000000000000004,0.0001,0.005994842503189409,0.9069832451489062,0.5093055378694925,0.9099999999999999
390,0.8,0.4,0.0001,0.005994842503189409,0.9069832451489062,0.6337704836546912,0.9099999999999999
391,0.8,0.5,0.0001,0.005994842503189409,0.9069832451489057,0.7303951828483697,0.9099999999999999
392,0.8,0.6,0.0001,0.005994842503189409,0.9069832451489063,0.8093857850774485,0.9099999999999999
393,0.8,0.7000000000000001,0.0001,0.005994842503189409,0.9069832451489059,0.8761961871883391,0.9099999999999999
394,0.8,0.8,0.0001,0.005994842503189409,0.9069832451489059,0.934085726653134,0.9099999999999999
395,0.8,0.9,0.0001,0.005994842503189409,0.9069832451489059,0.9851585294709835,0.9099999999999999
396,0.9,0.1,0.0001,0.005994842503189409,0.9069832451489062,0.08020119450922067,0.9099999999999999
397,0.9,0.2,0.0001,0.005994842503189409,0.9069832451489062,0.37845862984120554,0.9099999999999999
398,0.9,0.30000000000000004,0.0001,0.005994842503189409,0.9069832451489062,0.5536087613810687,0.9099999999999999
399,0.9,0.4,0.0001,0.005994842503189409,0.9069832451489057,0.6780737071662679,0.9099999999999999
400,0.9,0.5,0.0001,0.005994842503189409,0.9069832451489059,0.774698406359946,0.9099999999999999
401,0.9,0.6,0.0001,0.005994842503189409,0.9069832451489063,0.853689008589025,0.9099999999999999
402,0.9,0.7000000000000001,0.0001,0.005994842503189409,0.9069832451489059,0.9204994106999156,0.9099999999999999
403,0.9,0.8,0.0001,0.005994842503189409,0.9069832451489063,0.97838895016471,0.9099999999999999
404,0.9,0.9,0.0001,0.005994842503189409,0.9069832451489062,1.0294617529825598,0.9099999999999999
405,0.1,0.1,0.0001,0.016681005372000592,0.9069832451489054,0.22943031279098483,0.9099999999999999
406,0.1,0.2,0.0001,0.016681005372000592,0.9069832451489053,0.5232840246940523,0.9099999999999999
407,0.1,0.30000000000000004,0.0001,0.016681005372000592,0.9069832451489054,0.696860363531238,0.9099999999999999
408,0.1,0.4,0.0001,0.016681005372000592,0.9069832451489053,0.8205176414689707,0.9099999999999999
409,0.1,0.5,0.0001,0.016681005372000592,0.9069832451489053,0.916650966633697,0.9099999999999999
410,0.1,0.6,0.0001,0.016681005372000592,0.9069832451489053,0.9953111337637541,0.9099999999999999
411,0.1,0.7000000000000001,0.0001,0.016681005372000592,0.9069832451489053,1.0618841040234042,0.9099999999999999
412,0.1,0.8,0.0001,0.016681005372000592,0.906983245148905,1.1195947965168047,0.9099999999999999
413,0.1,0.9,0.0001,0.016681005372000592,0.9069832451489053,1.170528036351445,0.9099999999999999
414,0.2,0.1,0.0001,0.016681005372000592,0.9069832451489054,0.047077070374359195,0.9099999999999999
415,0.2,0.2,0.0001,0.016681005372000592,0.9069832451489056,0.3409307822774267,0.9099999999999999
416,0.2,0.30000000000000004,0.0001,0.016681005372000592,0.9069832451489056,0.5145071211146124,0.9099999999999999
417,0.2,0.4,0.0001,0.016681005372000592,0.9069832451489053,0.6381643990523449,0.9099999999999999
418,0.2,0.5,0.0001,0.016681005372000592,0.9069832451489056,0.7342977242170715,0.9099999999999999
419,0.2,0.6,0.0001,0.016681005372000592,0.9069832451489056,0.8129578913471283,0.9099999999999999
420,0.2,0.7000000000000001,0.0001,0.016681005372000592,0.9069832451489057,0.8795308616067785,0.9099999999999999
421,0.2,0.8,0.0001,0.016681005372000592,0.9069832451489056,0.9372415541001791,0.9099999999999999
422,0.2,0.9,0.0001,0.016681005372000592,0.9069832451489056,0.9881747939348194,0.9099999999999999
423,0.30000000000000004,0.1,0.0001,0.016681005372000592,0.9069832451489059,-0.021943881254031326,0.9099999999999999
424,0.30000000000000004,0.2,0.0001,0.016681005372000592,0.9069832451489059,0.2719098306490361,0.9099999999999999
425,0.30000000000000004,0.30000000000000004,0.0001,0.016681005372000592,0.9069832451489059,0.44548616948622194,0.9099999999999999
426,0.30000000000000004,0.4,0.0001,0.016681005372000592,0.9069832451489059,0.5691434474239543,0.9099999999999999
427,0.30000000000000004,0.5,0.0001,0.016681005372000592,0.9069832451489063,0.6652767725886808,0.9099999999999999
428,0.30000000000000004,0.6,0.0001,0.016681005372000592,0.9069832451489059,0.7439369397187379,0.9099999999999999
429,0.30000000000000004,0.7000000000000001,0.0001,0.016681005372000592,0.9069832451489063,0.8105099099783878,0.9099999999999999
430,0.30000000000000004,0.8,0.0001,0.016681005372000592,0.9069832451489059,0.8682206024717886,0.9099999999999999
431,0.30000000000000004,0.9,0.0001,0.016681005372000592,0.9069832451489063,0.9191538423064285,0.9099999999999999
432,0.4,0.1,0.0001,0.016681005372000592,0.9069832451489059,-0.044566622239375873,0.9099999999999999
433,0.4,0.2,0.0001,0.016681005372000592,0.9069832451489059,0.24928708966369156,0.9099999999999999
434,0.4,0.30000000000000004,0.0001,0.016681005372000592,0.9069832451489059,0.42286342850087716,0.9099999999999999
435,0.4,0.4,0.0001,0.016681005372000592,0.9069832451489059,0.54652070643861,0.9099999999999999
