,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
14,0.00028538127726822614,0.0006684507609859605,0.000961515380334485,0.00121067518779559,0.0014082468412889774,0.001579475607649913,0.0017463138928221068,0.001905468835914002,0.002048159474548115,0.002201826316154083,0.002323662169141672,0.002434521819157406,0.002549771950361882,0.0026562411191888738,0.0027440507429637127,0.0028340556073329225,0.0029284509528908743,0.003005284373693858,0.0030788249336052855,0.0031688297979744953
15,0.0002033076047238405,0.0005667969586240402,0.0008676511413719456,0.0010545298487443647,0.0012557838412992775,0.0014087779478843898,0.0015782009518209236,0.0017065517123789036,0.0018574922067950883,0.0020032986707889536,0.0021080328914042656,0.0022045526633438666,0.0023144209143814974,0.002401699431560924,0.0025033532339228445,0.002597819393693518,0.002685097910872944,0.0027723764280523705,0.0028709498121608995,0.002955147911086934
16,0.00013793428401297596,0.000495791762116571,0.0007514042464762817,0.0009935126750584982,0.0011980026625462669,0.0013378660973845991,0.001500879342127207,0.001664857162282493,0.001802791446295469,0.001920469646642204,0.0020313958191001914,0.0021500385948596042,0.0022436024098893854,0.002348741129871304,0.00246063187774197,0.002557089419009785,0.002635220027436716,0.0027152797866890023,0.0027876229426398638,0.002870576428130185
17,8.094165677244964e-05,0.0003665110975201933,0.0005956942155725226,0.000823058419989516,0.000997674128981767,0.0011822938629683654,0.0013241691265245693,0.0014542214514510895,0.0015851832331952777,0.0017025031626744464,0.001816185264882943,0.0019062214898320723,0.0020080806534108855,0.002093569594271675,0.002184515276038472,0.002284555525981949,0.0023727728372957427,0.0024309780736264932,0.0025146481008519466,0.0025937708439890605
18,4.0433958515238274e-05,0.0003234716681219062,0.0005884431409451698,0.0008112600612738232,0.0010108489628809568,0.0011803274698490831,0.0013308794430441193,0.0014599239914970074,0.0015820861640324082,0.0016896232877431482,0.0017833956596189136,0.0018866312983812242,0.00199933020403008,0.002082779012029614,0.0021799925718641233,0.002248816331038997,0.0023477504848528775,0.0024251772139246104,0.0025043245369757152,0.002582611563037134
19,1.632358390686106e-05,0.00023505960825879929,0.0005288841185822984,0.0007557819348876671,0.0009394222538398541,0.0010961286593457202,0.0012365114809447255,0.0013703648689809861,0.0015131962281660204,0.0016258289571233616,0.0017270351773459004,0.0018510944150380443,0.0019612786064093567,0.002061668647436552,0.002138389491798799,0.0022126617985750168,0.00229101500132795,0.0023612064121274526,0.0024420081524664148,0.0025121995632659175
20,1.0869118064812364e-05,0.0001762349857651719,0.0004068155618544056,0.0006296324821830591,0.0008035383712200569,0.0009789969914091707,0.0011257300852841377,0.0012786741037675688,0.001405998058241085,0.0015271110881061372,0.0016466713868190732,0.0017507043740108486,0.0018438682431378118,0.001938584843416891,0.002028643250239622,0.0021303471407032233,0.0022273928377104764,0.002303476664164163,0.0023818895873460237,0.00245409158591942
21,,0.00010511628799557739,0.00031460860843746753,0.0005263216955271516,0.0006965804718580163,0.0008616574593440287,0.00100896831364769,0.0011436948236138525,0.0012621357114961933,0.0013872388993219156,0.001490134420669699,0.0016019130086086582,0.0017114708298998234,0.0018195481400924594,0.001927625450285095,0.0020268196938865554,0.002114169848699782,0.0022081823034563897,0.002294051947171087,0.0023702982687453435
22,,8.276057040778558e-05,0.00024828171122335673,0.00042016904976260373,0.0006168138238939233,0.0007837496753147558,0.0009478561055250656,0.001082960968327519,0.0012173584758273417,0.0013361941666692903,0.0014316871325244275,0.001528594808984826,0.0016177215771162874,0.0017167513194845778,0.001816488417155499,0.0018964195663527619,0.0019777654261552862,0.002049915667023612,0.002125602684405091,0.002195630859365525
23,,4.4021580004141263e-05,0.0001659274938617632,0.00037452205757369415,0.0005309679803576423,0.0006996044945273527,0.0008411508056175916,0.0009569614237823323,0.001079544592716941,0.0012082230573444309,0.0013382560321258943,0.0014439078241358335,0.0015319509841441158,0.0016362482660000814,0.0017330957420091922,0.0018184298817095275,0.00188750989956218,0.0019782620798784096,0.0020493738629620223,0.002119131135891662
24,,3.832710874457888e-05,0.00014616270283949572,0.00030141997385567116,0.0004761656052504461,0.0006288244282161416,0.0007600460547653778,0.0008964645774155737,0.0010075482315735904,0.0011088877055423075,0.0012115264035362646,0.0013089682054292617,0.001403161947259159,0.001504501421227876,0.0015947974909820534,0.0016935385169002904,0.0017688935103642083,0.0018487957879164659,0.0019299972894939634,0.002013147627109321
25,,1.248274063465846e-05,7.926540303008121e-05,0.00021158245375746087,0.0003682408487224245,0.0005330130250999162,0.0006615852536368983,0.000809505730157601,0.0009137366144569992,0.00102920196532759,0.0011477880013568453,0.0012432809672119824,0.0013269153294641941,0.0014142945139068034,0.0014966806020955492,0.0015859321976333571,0.001668318285822103,0.0017563216072964453,0.0018293456400091971,0.0019061144949123468
26,,6.0058469091281256e-06,6.005846909128126e-05,0.00016395962061919783,0.0002936859138563654,0.0004576455344755632,0.0005939782593127717,0.0007182992903317239,0.0008408185672779376,0.0009555302432422848,0.0010480202856428579,0.0011399097433525184,0.001233600955134917,0.0013308956750627927,0.0014155781164814994,0.0014912517875365137,0.0015609196116823998,0.0016353921133555886,0.0017026575987378236,0.00177232542288371
27,,,3.70396958468411e-05,0.00011401281377855776,0.0002222381750810466,0.00034493216757370773,0.00047572859353286535,0.0006036312932539886,0.0007182228522801532,0.0008293419398206765,0.0009410397726088066,0.001040583955197192,0.0011302894685762603,0.0012153650199744736,0.0013125942215724315,0.00139477604673261,0.0014717491646643267,0.0015539309898245054,0.0016146992408232292,0.0016812549442980218
28,,,1.1727206333087024e-05,6.812948441126747e-05,0.0001703237110281687,0.0002887126511526663,0.00042441318157838753,0.0005411268065124441,0.000650580732287923,0.0007712034259996752,0.0008756314062038312,0.0009862022087729373,0.0010716432834854287,0.001164902495753311,0.0012514604472594296,0.0013452780979241257,0.0014368619950015672,0.0015200693161268037,0.0016116532132042453,0.0016853670815836495
29,,,7.5531159433441856e-06,3.9384104561723254e-05,0.00011167821430516046,0.00021904036235698138,0.0003366531677604837,0.0004472523655023093,0.000560549104652472,0.0006695297775492953,0.0007709573345027744,0.0008653712837945767,0.0009635617910580511,0.0010461065581531697,0.001132967391501628,0.0012176701917234161,0.0012867272517768488,0.001362797919491958,0.001437250062362065,0.0015041490892888278
30,,,2.0872779421887915e-06,3.391826656056786e-05,9.444932688404281e-05,0.00017794044457159446,0.00028282616116658124,0.0003950173505592288,0.0005155576517206315,0.000632967035968751,0.0007284600018238882,0.0008187347728235534,0.0009037913489677467,0.0009930224809963175,0.0010754699597127749,0.0011620919943136096,0.0012476703899433502,0.0013248996738043353,0.0014026507771508678,0.00147674914409857
31,,,,1.36418522650196e-05,5.355690148489176e-05,0.00011822938629683653,0.00020008049988695415,0.0003011312574056178,0.0004254236891535742,0.0005259691928846446,0.000610851829200322,0.000729586469284752,0.0008210374048391426,0.00091046732524316,0.0009983814842843973,0.0010837693743876683,0.0011731992947916856,0.0012378717796036303,0.001307091548503915,0.0013662062416523334
32,,,,5.38678268926415e-06,3.427952620440823e-05,8.520910799381474e-05,0.00014985050026498453,0.0002384875608792401,0.0003251657914246723,0.00042800437003789703,0.0005391679764436208,0.0006233976694030239,0.000710565607465662,0.0007996923755971233,0.0008863706061425556,0.0009573781961374012,0.001039649059027981,0.0011160434317120907,0.0011836230690864956,0.0012629556868738402
33,,,,,1.2352323941460534e-05,6.033635156021107e-05,0.00012589868632642467,0.00019906245121046015,0.0002826781825065007,0.00037912132712636566,0.00048269081248168856,0.0005786588677191897,0.0006670254928388689,0.0007544419391938204,0.0008390078492545886,0.0009183477761093543,0.0010005382392583033,0.0010722767359952472,0.0011326130875554583,0.0011915241709685776
34,,,,,3.2292307294007752e-06,2.7679120537720932e-05,7.842417485687597e-05,0.00013378241593231784,0.00021635845886985194,0.0002929373590242132,0.00038289450077180623,0.00047515823589754265,0.0005798775752652535,0.0006638375742296737,0.0007385711996815202,0.000820224605267797,0.0008981874614490442,0.0009793795483596923,0.001050883943082138,0.001127924161912128
35,,,,,2.241618916787258e-06,1.1656418367293742e-05,4.214243563560045e-05,9.235469937163503e-05,0.00013046222095701841,0.00021295379709478952,0.00028378895486526687,0.0003640389120862507,0.00044339222174051964,0.0005384368638122994,0.0006191351448166407,0.0006949018642040501,0.0007634954030577401,0.0008320889419114302,0.0009051657185986949,0.0009679310482687381
36,,,,,,5.2324912797335455e-06,2.1366006058911976e-05,6.497010005669153e-05,0.00011598689003409358,0.0001831371947906741,0.00025290374518712133,0.000326158623103391,0.0004098784835791277,0.0004853135661952863,0.0005611846897514227,0.0006353116495476479,0.0007190315100233847,0.0007957747154594767,0.0008629250202160572,0.0009235347108729707
37,,,,,,,1.1883569084194852e-05,2.8435683165751967e-05,5.602253996834716e-05,9.973709767092109e-05,0.00016594555399714953,0.00023427607623126994,0.00030260659846539033,0.0003747568393337162,0.0004549709306520315,0.0005300920637914061,0.0006124282210176132,0.000683305222341204,0.0007541822236647947,0.0008280301172594341
38,,,,,,,,1.5295410115325006e-05,3.761844109444799e-05,7.399671380116692e-05,0.00012567039662321087,0.00018313153192132372,0.0002447265618452001,0.00030260108660588934,0.00037949152664509074,0.0004518346825959522,0.0005349259645737989,0.0006035486153614732,0.0006688641504485368,0.0007407939169368219
39,,,,,,,,,1.8534499701840977e-05,4.029239065617604e-05,9.025495506983433e-05,0.0001466643019884808,0.0002083116596924301,0.00027197363692918827,0.0003299946794740818,0.00040090928702895157,0.0004605420252000921,0.0005290390893155914,0.0006011624685901465,0.0006656302936400282
40,,,,,,,,,,2.0827683910791246e-05,5.619544904232355e-05,9.863676720016231e-05,0.00014736568804805126,0.0001980594847365809,0.0002526830331063919,0.00031752393584753445,0.00038079293791616446,0.0004452408654891789,0.0005120466440709621,0.0005800313481571297
41,,,,,,,,,,4.985576530589492e-06,2.3777364992042195e-05,5.714237715829495e-05,9.472595408120035e-05,0.00014113016640437948,0.00019021891993633756,0.00025004583830341145,0.0003018191330441485,0.0003631800749590961,0.00042760906396979107,0.0004966401236241072
42,,,,,,,,,,,8.238608818874582e-06,2.3592379799504486e-05,5.6921297294042566e-05,9.249710810281917e-05,0.00013893290326374863,0.0001951052361197117,0.00024566033569007847,0.00030632645517451857,0.00035950293027816357,0.0004100580298485303
43,,,,,,,,,,,1.097620297185485e-06,7.683342080298396e-06,2.780638086203229e-05,5.890562261562103e-05,8.817549720723398e-05,0.00012951919506788725,0.00017635099441446796,0.0002283050218145809,0.0002820884163766697,0.00033879879839791973
44,,,,,,,,,,,,3.2188640175888946e-06,8.225985822727175e-06,2.7181518370750664e-05,5.1859475838932194e-05,7.761038797964335e-05,0.0001126602406156113,0.00015128660882667805,0.00020135782687806086,0.00025464790894703254
45,,,,,,,,,,,,,5.596657339495221e-06,1.2592479013864248e-05,2.903265994863146e-05,5.17690803903308e-05,8.18511135901176e-05,0.00011787959521311809,0.00016545118259882747,0.00021232318781709995
46,,,,,,,,,,,,,,4.4494930326766434e-06,1.6771166046242734e-05,2.9435107754630104e-05,4.86021546646218e-05,7.324550069175397e-05,0.00010541875800495432,0.00014786007616279307
47,,,,,,,,,,,,,,,5.696071647499412e-06,1.5747962790145434e-05,2.814529519940886e-05,5.0259455713230106e-05,7.706449876028616e-05,0.00010420460484543042
48,,,,,,,,,,,,,,,3.281545218389595e-07,4.266008783906473e-06,1.5423262526431093e-05,2.9862061487345312e-05,4.8566869232166e-05,6.727167697698669e-05
49,,,,,,,,,,,,,,,,,6.752027888747075e-06,1.575473174040984e-05,2.829421210522584e-05,5.112249687194214e-05
50,,,,,,,,,,,,,,,,,,4.097057940979484e-06,1.1660857216633917e-05,2.2691397826963297e-05
51,,,,,,,,,,,,,,,,,,,2.78134852005254e-06,7.725968111257055e-06
